"uid","platform"
"aid_v1_EBA17B11-AE33-4E6C-A06B-4D777009D848","iphone"
"352800050323689","android"
"1143054671","site"
"1932576898","site"
"357376051040247","android"
"355558054211246","android"
"1665047803","site"
"358304055211837","android"
"012766000413502","android"
"355558056448481","android"
"911314102078279","android"
"9325a19f378c5ba4","android"
"A1000017E5E6BD","android"
"353115056869901","android"
"355558056723669","android"
"355886050047649","android"
"911304153240167","android"
"638442485","chrome"
"353918057831931","android"
"0x24f1dcf28fb0a456","wap"
"356535051660202","android"
"357634053524398","android"
"358304045386137","android"
"aid_v1_27A184F1-61E8-4FDA-8B85-7196CBBFE7C0","iphone"
"638459335","site"
"a5e2129ee1ec48a9","android"
"355577050385341","android"
"704352636","site"
"738904491","site"
"355886050176844","android"
"795569d6a9d484e7","android"
"1663392831","site"
"A4E7316F19F2","j2me"
"aid_v1_AB01E9DE-466F-417D-9DB7-0A3CE248BE10","iphone"
"200141a66e00d2f9","android"
"1249873208","site"
"cd75ea94076fecec","android"
"358302059369627","android"
"aid_v1_7D49EA64-4917-485E-9B5B-5512350DC762","iphone"
"671550555","site"
"fd9648a3f63648a0","android"
"b9c4e62ceed70f4f","android"
"358302058456029","android"
"b5f875216c4f095c","android"
"353877055863389","android"
"358302058329960","android"
"0x27a7a6a86b1ad777","wap"
"25728838","site"
"0x81b06796006f650e","wap"
"357138054644080","android"
"353115056870776","android"
"353448055296564","android"
"0xa59ce102220bfe69","wap"
"0xf59c994723c83b61","wap"
"355577059159721","android"
"0x7ac588c8e4279b64","wap"
"358302057276360","android"
"352801050382782","android"
"1660612875","site"
"68904deaea46f10d","android"
"353115056944019","android"
"357496042846575","android"
"aid_v1_D0199E40-A93A-4888-A245-683EC2A7B4B6","iphone"
"92fc91ce86c57d78","android"
"1302450454","site"
"911310450459632","android"
"356534056424839","android"
"358302056945379","android"
"357865051623580","android"
"aid_v1_20DAD641-64AC-4E15-89CA-D9E22ABD7AE1","iphone"
"866815011301326","android"
"353115056957300","android"
"aid_v1_A2F22492-037B-460B-9122-6B10011FD121","iphone"
"358302056061573","android"
"354435054289178","android"
"aid_v1_7DBAA0E8-0B20-4430-A53D-2831222FCBE6","iphone"
"aid_v1_89B0F78B-93F6-42BB-A23E-170B6CACDDF8","iphone"
"353115057016692","android"
"1936828669","site"
"357138056557694","android"
"357376051075763","android"
"352993057799173","android"
"cd5bc0b236c15540","android"
"911316200593539","android"
"354435054207683","android"
"7d4ac4eab106046b","android"
"0x2c61e2434cabdebb","wap"
"aid_v1_7DDC61C3-618C-4A3D-BAEC-7752465DCA42","iphone"
"357864058701051","android"
"353995055470060","android"
"e299ed05760f3b12","android"
"354435054193719","android"
"0xfd059395d0c382f7","wap"
"351816057656724","android"
"c72630ef2f714f2","android"
"355666050188472","android"
"99000434158688","android"
"c4610362a3d4cb32","android"
"0xfd92421cd2823bf4","wap"
"1937432444","site"
"W9TLJTQII8","android"
"358302053374805","android"
"a572224907a8a88b","android"
"351746053365436","android"
"357441053909029","android"
"911123202607782","android"
"1457208881","site"
"355666051103207","android"
"e24b5d22702d0f9a","android"
"1167448843","site"
"355666051172897","android"
"015d4a82200ff208","android"
"354435052826286","android"
"aid_v1_7E3C79E2-5B70-4088-8C42-2260E1A8A75E","iphone"
"1601643237","site"
"8e19d3c41a7c47f6","android"
"357864058456250","android"
"aid_v1_397493B2-5F17-415E-945C-235291C1E3DF","iphone"
"1358581673","site"
"351818052011343","android"
"0xff14c9de846aa16c","wap"
"A100001B9421E5","android"
"16553913","site"
"357376051118670","android"
"b966490748aab5e1","android"
"1655383915","site"
"355666051189255","android"
"354435052609864","android"
"352397051730723","android"
"2055919949","site"
"10004e404043b7dd","android"
"911316300732318","android"
"1001858839","chrome"
"aid_v1_8DA17D4C-F85B-48DA-BA14-C909A1CF46DA","iphone"
"355666051569365","android"
"e1e14cb611a3b1c","android"
"153095838","site"
"d6d57a1f6f0cf417","android"
"1302668291","site"
"354435051876548","android"
"0xc9b7610e34829dd0","wap"
"355886050510778","android"
"352103050112024","android"
"671331018","site"
"aid_v1_EFC0BB6E-688C-4E4A-8A9D-F3E5726B8385","iphone"
"357512052056077","android"
"351746053510791","android"
"352801051171671","android"
"357376051227893","android"
"355886050517070","android"
"355666051948114","android"
"1006822847","site"
"1007183082","site"
"c4859e1085289d30","android"
"352266058860967","android"
"0x59207663df279ec6","wap"
"1531037938","site"
"353115057532060","android"
"aid_v1_39576451-4B02-4F94-B9F3-56030D35C21D","iphone"
"357864056124124","android"
"356534054957780","android"
"358268053548112","android"
"353918050282413","android"
"353921058308065","android"
"1448458909","site"
"357138056676965","android"
"99000434293807","android"
"353115057580804","android"
"1262543015","site"
"1bc97c31e09c4d89","android"
"0xfb0f162136cb1b86","wap"
"911303701239291","android"
"351746053556786","android"
"256802673","site"
"111641116","site"
"1012455848","site"
"b934312a168d8b4b","android"
"358268052760684","android"
"354435050962521","android"
"355886050588998","android"
"99000434327704","android"
"d9c5703b7023b07d","android"
"353718057282170","android"
"355666054005904","android"
"165042517","site"
"aid_v1_D8151D3C-A42A-4D7A-B2BB-A3E62B22401E","iphone"
"354423023584960","android"
"353337050542074","android"
"eb9064bdc671e4e6","android"
"357138056783027","android"
"358268050428920","android"
"1940982087","site"
"e2c6a39b2959f171","android"
"353942040238301","android"
"6DS875G6W44SIJHU","android"
"356534054939747","android"
"205579732","site"
"357138057223668","android"
"354422050147006","android"
"737401081","site"
"353918050768270","android"
"2005512932","site"
"351873055783091","android"
"356385057169331","android"
"355666054362180","android"
"0x9d1219a5c04539c6","wap"
"b12741cd9fae99d7","android"
"116673976","site"
"865525010117711","android"
"661564588","chrome"
"356534054078579","android"
"e90af270157d2da","android"
"354410052351205","android"
"1582171698","site"
"0xfa16a7248f5274fe","wap"
"0x253ed8bec7daee8f","wap"
"a4f825b6a05cf853","android"
"99000434478651","android"
"353115057781923","android"
"78b8813845333f59","android"
"358240055606768","android"
"355666055114168","android"
"358240055002562","android"
"1942016325","site"
"357138057583855","android"
"2473e20c94a0b488","android"
"aid_v1_C130ABED-434E-4E92-9EF4-B71FB74C8197","iphone"
"725c95113dbe5abc","android"
"aid_v1_BBC08439-7C32-467D-BD90-61690318F068","iphone"
"73719170","site"
"357138058609964","android"
"772312662","site"
"1649765689","site"
"354400057514915","android"
"0xc607f740fe9cc066","wap"
"aid_v1_CDD48323-30E8-4EAA-927E-F98FD72DF07E","iphone"
"357864050753142","android"
"355666055275803","android"
"357518052870193","android"
"711ace7839101151","android"
"1144806078","site"
"911233800349214","android"
"eab99f4f8f5e9aa7","android"
"1021774934","site"
"1943341833","site"
"aid_v1_10B45F45-69F6-48F1-848D-A125AE65C162","iphone"
"353718056214042","android"
"357139050981153","android"
"0x16d7efe0df0a5b55","wap"
"357139051314982","android"
"281224919","site"
"358240054159090","android"
"355666055469190","android"
"1303344487","site"
"354400056618303","android"
"aid_v1_D7C47D1E-760D-4D76-872E-3E2CD135E7C9","iphone"
"911316200178836","android"
"911303701147056","android"
"1262316648","site"
"354400056309986","android"
"1024540810","site"
"0xf9ab8a7c7af19aba","wap"
"358240053865457","android"
"357139051743040","android"
"fd3f3bd5fbb08f9c","android"
"015d4a5ed75c1007","android"
"862704021141183","android"
"864967013517474","android"
"354400053927285","android"
"1027941084","site"
"357507051484346","android"
"0x2565eb0ed1345c7c","wap"
"012789001526114","android"
"B0000000","android"
"9f45488784ee5914","android"
"1028191660","site"
"354400053221812","android"
"736674431","site"
"355666055492796","android"
"e0fd670a251b9489","android"
"911316302790363","android"
"aid_v1_808A860D-B340-4765-9E91-99BE583F7B68","iphone"
"1030352921","site"
"355886051844549","android"
"015d2615253c1c0c","android"
"6a3ad4824c816a73","android"
"351794050159006","android"
"0xdb7acad7b2225881","wap"
"357139051759566","android"
"0xe3217a566a6ef582","wap"
"aid_v1_EFCDF83E-ADF2-47C9-96F2-85838CC6E041","iphone"
"358240053782199","android"
"1645953035","site"
"aid_v1_AA410764-B401-4855-B632-4DDE2C041541","iphone"
"0xb9c05f2066cc3c28","wap"
"354400051281529","android"
"1033428732","site"
"354390055924630","android"
"351794050170730","android"
"0x046e37ceb3f5f5e7","wap"
"27fe9d224bc04cf8","android"
"2051986029","site"
"d9a268a943eda3eb","android"
"71d68f6d5b88d102","android"
"355666055514946","android"
"1036673806","site"
"1644656176","site"
"353918050968102","android"
"358240053780433","android"
"354390050471314","android"
"e08c1f00894dbb65","android"
"0x9d27cd7290cff792","wap"
"352801051742547","android"
"0721bd94","android"
"e08417bff8138fbf","android"
"aid_v1_EC471594-4F57-49D0-8E05-251962F4343A","iphone"
"0xf24aaa3009f2684b","wap"
"355886052111013","android"
"911303700883610","android"
"357800059212243","android"
"d53aa26aac9b6185","android"
"1355992383","site"
"358240053566931","android"
"1043110069","site"
"b5bbf156f7265808","android"
"357800055701298","android"
"357139052865438","android"
"1044511504","site"
"354385040527779","android"
"aid_v1_80DC543C-9959-4AD3-9B2E-73D3BD39381B","iphone"
"99000435592650","android"
"a47881e0f49e9d45","android"
"357376052314047","android"
"c563117bc8c8df39","android"
"863367023092405","android"
"b152f03869628d93","android"
"352266057413057","android"
"0x52b0e9249ba52b3e","wap"
"351817056203013","android"
"1643206588","site"
"911257300592437","android"
"352800050361846","android"
"99000435728089","android"
"aid_v1_10FFDA79-5C22-411F-BB6B-D1DD1FD49A6B","iphone"
"911314100566473","android"
"914526240","site"
"aid_v1_D77AE827-4502-45A4-9E84-8896E18A9591","iphone"
"27aa0ef8149ac88f","android"
"357376054662468","android"
"691993569","site"
"0xdfe28c31fa6d470f","wap"
"358240053510186","android"
"357139055759281","android"
"1165655916","site"
"aid_v1_34D4A6FC-2D8A-429B-9A5B-F7C762344CA4","iphone"
"356508052749100","android"
"355666056220170","android"
"353448052574401","android"
"352700051170958","android"
"352605056182959","android"
"353164053161854","android"
"1049099774","site"
"a46bf887d17365c9","android"
"aid_v1_1C83B72C-E640-473E-A56B-9380A5964819","iphone"
"99000435728402","android"
"1bfe101cbf0b0407","android"
"e03ec31b5d72453b","android"
"352985052311012","android"
"355886052818948","android"
"0xf860701694532d25","wap"
"353918055904052","android"
"353115057894601","android"
"356381041643523","android"
"354370050275055","android"
"015d18848c1c1a09","android"
"1052133059","site"
"aid_v1_34B14ECE-B5E7-4866-9FA3-458F63BE402A","iphone"
"358240052433679","android"
"357146050371848","android"
"dff2d2914bfddb92","android"
"351873056695708","android"
"b16b241f39ea722b","android"
"911316302763253","android"
"6440fa212459cdcd","android"
"354363052085085","android"
"9f5ed909e3245f37","android"
"353448050021140","android"
"0xdcbb322c0ccf269d","wap"
"800822631","chrome"
"1053506346","site"
"1142174562","site"
"358240050835123","android"
"353617054302777","android"
"99000435802067","android"
"354354050770828","android"
"aid_v1_F5796CD5-4ACD-4988-9A12-9CC04E4F3878","iphone"
"358240050382233","android"
"357800054588191","android"
"353918051260772","android"
"aid_v1_27163494-1D9C-4444-82A2-E4CE433CB5B8","iphone"
"911227400121817","android"
"357629050163299","android"
"351816050187677","android"
"354340057951362","android"
"352800050362190","android"
"356096058348242","android"
"927220747","site"
"da2080c6d0cca370","android"
"0x16ddc4513de47855","wap"
"77e22606a26942b1","android"
"1139121552","site"
"1546899946","site"
"355666057905688","android"
"351816050208788","android"
"353575058899422","android"
"357146051599546","android"
"911337800055539","android"
"1640197502","site"
"356507050580707","android"
"357800053040590","android"
"357376056026456","android"
"0xea1b2c9ea84b6a4f","wap"
"9f7dda54f699fbb5","android"
"81538cb240ece5f7","android"
"aid_v1_F37C6CE8-F285-4895-B474-0957B811AA55","iphone"
"1055504906","site"
"aid_v1_D52631E6-6130-4610-AF71-BA1F4C1E62E1","iphone"
"dad1bbd5bbf8c08e","android"
"355886053297324","android"
"352801050820757","android"
"24685040cd0530a4","android"
"355666057986928","android"
"aid_v1_2706573C-5351-430E-8DBD-340DD38E1BE5","iphone"
"351816050216575","android"
"7e881d705684fd97","android"
"195107281","site"
"911303650182716","android"
"015d4a5ed74c1415","android"
"357146051836641","android"
"A100001B9DDD9E","android"
"1058397245","site"
"edd07f1fc71275fc","android"
"354340051165399","android"
"352985050588777","android"
"353115057942558","android"
"df3ae7d35a4c1be4","android"
"354338054988874","android"
"353995055179737","android"
"0xc133712adb3d3042","wap"
"1059467925","site"
"aid_v1_A9E33C3F-DA22-4456-840A-FB253C346186","iphone"
"1638728648","site"
"aid_v1_9D861A84-93D8-4089-87A6-5006F69AD498","iphone"
"aid_v1_8171DC9B-3100-4F74-AC32-99EA0DF650C9","iphone"
"353918051288492","android"
"1951337201","site"
"355886053688571","android"
"2048403440","site"
"358239055297636","android"
"357800051895417","android"
"0x25990abc12523dd2","wap"
"e3734c9097dc0af9","android"
"355691050111324","android"
"255495171","site"
"015d2856b8601219","android"
"354338054665449","android"
"861169024297872","android"
"105a6892b0141b8f","android"
"232762215","site"
"356502050481147","android"
"e2e072881ad1917e","android"
"fe4fdcd76cb93ecd","android"
"358239054823267","android"
"2788d175ce1d6959","android"
"354338051817753","android"
"6e7ca48cc7f7b6fc","android"
"356378041332578","android"
"355886053942762","android"
"1468330804","site"
"df239ba6939b8d32","android"
"356377059931834","android"
"aid_v1_11F93868-2A9A-40F5-889B-2FD16A47A3EA","iphone"
"2015177677","widget"
"353918058166998","android"
"352801051673742","android"
"990004365627953","android"
"911316301139158","android"
"357146059215111","android"
"013520001601543","android"
"aid_v1_8176CC7A-BD29-4B67-BAD7-E4570FF4E66D","iphone"
"357607050694075","android"
"358239054183894","android"
"aid_v1_A0BA99D4-CFE4-458E-8FD2-C79353B2B06D","iphone"
"357800051464297","android"
"358239054107869","android"
"352981053186685","android"
"911313900055992","android"
"0x7df2cda5ea35dda7","wap"
"355886054391654","android"
"356489057870185","android"
"8e7d2c70d311efba","android"
"990004374944902","android"
"355696051244487","android"
"351816050225543","android"
"353314053228225","android"
"358239053868123","android"
"aid_v1_122B6747-689C-487C-9B90-EE21475177D4","iphone"
"354335053746055","android"
"352700050264729","android"
"861169024252299","android"
"357157053088602","android"
"ec2d0752bff4c329","android"
"0x4e8620f1b38f51d6","wap"
"1065301487","site"
"356489057617867","android"
"357157053329956","android"
"352801051657307","android"
"2015177677","site"
"73477bd79bcde8c7","android"
"1065572113","site"
"355696051258032","android"
"0xe47c4c55510b8bba","wap"
"d11bb2585dcb5866","android"
"911306901315944","android"
"dedc424c7d8c015","android"
"1068982894","site"
"358239053843837","android"
"aid_v1_266325D7-0504-4AA0-B501-8E3E91F8FD61","iphone"
"1069216954","site"
"354314054377475","android"
"357160042347840","android"
"de9efd39549add73","android"
"351816050247307","android"
"aid_v1_81B9C5E8-5742-46C7-83A0-00CF0E25747C","iphone"
"354303052904877","android"
"de958690e08f984d","android"
"d1319468255320f3","android"
"355886054543809","android"
"352967050508625","android"
